order_id,customer_id,order_date,order_status
55445,1037,2023-04-11,Delivered
55446,2146,2023-01-13,Delivered
55447,976,2024-04-13,Delivered
55448,1342,2024-02-21,Delivered
55449,2242,2025-02-18,Delivered
55450,2164,2025-07-16,Delivered
55451,176,2024-08-06,Delivered
55452,3667,2024-01-19,Delivered
55453,230,2025-12-11,Delivered
55454,4689,2023-04-26,Delivered
55455,316,2025-06-23,Delivered
55456,2907,2024-02-14,Delivered
55457,1908,2025-10-25,Delivered
55458,3546,2025-04-03,Delivered
55459,4590,2025-02-25,Delivered
55460,589,2025-04-14,Returned
55461,2343,2025-05-30,Delivered
55462,4231,2024-04-18,Delivered
55463,4248,2023-03-29,Delivered
55464,1683,2025-10-31,Delivered
55465,107,2025-01-27,Delivered
55466,4721,2023-05-20,Delivered
55467,4226,2025-07-17,Delivered
55468,2669,2023-01-10,Delivered
55469,364,2025-08-22,Cancelled
55470,3775,2023-05-09,Delivered
55471,3340,2025-04-03,Delivered
55472,3117,2023-06-18,Delivered
55473,887,2023-08-05,Delivered
55474,4350,2025-07-23,Delivered
55475,4477,2024-11-22,Delivered
55476,3197,2024-12-08,Delivered
55477,3658,2025-02-06,Delivered
55478,4630,2023-01-03,Delivered
55479,773,2023-08-22,Delivered
55480,1082,2023-01-07,Delivered
55481,4725,2025-09-28,Delivered
55482,2466,2023-11-16,Delivered
55483,4628,2024-01-26,Returned
55484,1790,2025-06-12,Delivered
55485,760,2024-02-07,Delivered
55486,1839,2023-11-16,Delivered
55487,3376,2025-03-14,Delivered
55488,72,2025-03-20,Delivered
55489,2341,2024-06-17,Delivered
55490,2582,2025-02-10,Delivered
55491,4577,2023-09-22,Cancelled
55492,881,2024-02-25,Delivered
55493,2868,2023-09-06,Returned
55494,1999,2025-03-17,Cancelled
55495,2569,2025-03-09,Delivered
55496,1703,2023-10-20,Returned
55497,786,2023-05-23,Delivered
55498,120,2024-07-11,Delivered
55499,331,2025-03-22,Returned
55500,2000,2023-03-14,Returned
55501,3627,2024-03-08,Delivered
55502,4564,2025-06-25,Returned
55503,4650,2025-04-13,Delivered
55504,1469,2024-04-19,Delivered
55505,715,2023-07-04,Delivered
55506,4150,2023-02-08,Delivered
55507,3120,2024-09-06,Delivered
55508,1849,2023-09-22,Delivered
55509,1772,2024-05-02,Delivered
55510,2116,2025-10-18,Delivered
55511,1960,2024-08-06,Delivered
55512,2757,2024-05-25,Delivered
55513,3052,2024-04-16,Delivered
55514,2275,2024-09-18,Delivered
55515,3305,2023-10-21,Delivered
55516,4967,2024-10-07,Delivered
55517,4104,2025-09-04,Delivered
55518,1168,2023-02-13,Delivered
55519,3647,2024-07-11,Delivered
55520,2109,2025-02-18,Delivered
55521,700,2025-10-30,Delivered
55522,67,2023-09-15,Delivered
55523,1907,2024-12-04,Delivered
55524,2320,2023-04-25,Delivered
55525,3107,2023-08-13,Delivered
55526,1694,2024-06-15,Delivered
55527,4802,2024-01-09,Cancelled
55528,4232,2025-09-03,Delivered
55529,1213,2025-09-12,Returned
55530,3567,2023-12-26,Delivered
55531,2563,2024-05-27,Returned
55532,1857,2024-05-17,Cancelled
55533,4208,2023-05-11,Delivered
55534,3445,2023-10-08,Delivered
55535,411,2023-09-22,Delivered
55536,691,2023-07-05,Delivered
55537,3928,2023-05-18,Delivered
55538,224,2025-02-23,Delivered
55539,3366,2025-09-05,Delivered
55540,4284,2024-04-30,Delivered
55541,4158,2025-03-20,Delivered
55542,1151,2024-02-17,Delivered
55543,4319,2024-11-03,Returned
55544,3494,2025-02-02,Delivered
55545,440,2025-02-05,Delivered
55546,4775,2024-01-16,Delivered
55547,1880,2024-07-18,Delivered
55548,1381,2023-10-24,Delivered
55549,2700,2023-05-14,Delivered
55550,2105,2025-02-27,Delivered
55551,3463,2023-04-25,Delivered
55552,4879,2025-02-28,Delivered
55553,2470,2023-07-20,Delivered
55554,621,2023-07-03,Cancelled
55555,4644,2025-09-14,Delivered
55556,3139,2024-06-21,Returned
55557,3647,2024-01-13,Returned
55558,1505,2024-12-14,Delivered
55559,1486,2024-12-25,Delivered
55560,3896,2024-09-14,Delivered
55561,1876,2023-06-01,Delivered
55562,3737,2025-02-21,Delivered
55563,3006,2025-12-29,Delivered
55564,3201,2025-12-05,Delivered
55565,2229,2023-05-08,Delivered
55566,3834,2024-08-18,Cancelled
55567,645,2023-05-17,Delivered
55568,4447,2025-12-29,Delivered
55569,3612,2024-01-21,Delivered
55570,4150,2023-12-27,Delivered
55571,1204,2024-04-12,Delivered
55572,4455,2024-12-23,Delivered
55573,2680,2023-10-20,Delivered
55574,2054,2024-10-24,Delivered
55575,3402,2025-06-26,Delivered
55576,695,2025-08-17,Delivered
55577,2033,2024-10-24,Delivered
55578,4595,2024-09-15,Delivered
55579,2333,2023-05-07,Delivered
55580,3801,2025-04-15,Delivered
55581,2785,2025-11-12,Delivered
55582,2047,2024-09-06,Delivered
55583,4964,2025-03-18,Cancelled
55584,1300,2023-12-24,Returned
55585,681,2025-06-01,Delivered
55586,407,2024-10-30,Delivered
55587,3032,2025-12-01,Delivered
55588,1121,2024-06-06,Delivered
55589,1159,2025-06-14,Delivered
55590,135,2025-03-24,Delivered
55591,1003,2024-02-20,Returned
55592,892,2025-06-06,Delivered
55593,1211,2025-04-25,Delivered
55594,4832,2024-11-15,Delivered
55595,4996,2024-05-03,Cancelled
55596,1935,2025-08-29,Delivered
55597,3283,2025-12-21,Delivered
55598,1600,2024-03-11,Delivered
55599,2806,2024-03-12,Cancelled
55600,2990,2024-06-18,Delivered
55601,3905,2025-10-28,Delivered
55602,900,2024-07-22,Delivered
55603,347,2025-09-18,Delivered
55604,857,2023-07-14,Delivered
55605,2699,2025-08-20,Delivered
55606,996,2023-05-19,Delivered
55607,683,2024-02-13,Delivered
55608,4953,2025-01-23,Delivered
55609,3829,2023-11-10,Delivered
55610,1460,2023-06-18,Delivered
55611,1058,2025-02-10,Delivered
55612,3432,2024-08-27,Delivered
55613,3336,2025-09-03,Delivered
55614,533,2023-11-30,Delivered
55615,3570,2025-02-12,Delivered
55616,1909,2023-11-06,Delivered
55617,1826,2025-04-30,Delivered
55618,2897,2023-08-25,Returned
55619,4659,2024-11-16,Cancelled
55620,30,2025-07-04,Delivered
55621,3843,2023-04-27,Delivered
55622,3115,2024-04-16,Delivered
55623,4078,2023-11-05,Returned
55624,3889,2025-01-03,Delivered
55625,1006,2023-07-18,Delivered
55626,682,2023-04-01,Delivered
55627,3376,2024-05-04,Delivered
55628,2666,2025-06-24,Delivered
55629,3375,2024-10-09,Delivered
55630,4221,2024-01-29,Delivered
55631,912,2024-06-13,Delivered
55632,4374,2024-12-06,Delivered
55633,3529,2025-05-14,Delivered
55634,489,2024-05-07,Delivered
55635,2527,2025-02-28,Returned
55636,3932,2025-12-28,Delivered
55637,3645,2024-09-07,Delivered
55638,2015,2024-02-28,Delivered
55639,476,2023-08-25,Delivered
55640,579,2025-06-29,Delivered
55641,4375,2023-07-30,Delivered
55642,4724,2025-11-13,Delivered
55643,3105,2024-10-31,Delivered
55644,4448,2024-06-17,Delivered
55645,1644,2025-08-23,Delivered
55646,4169,2023-08-02,Delivered
55647,549,2024-03-18,Delivered
55648,3933,2023-02-06,Delivered
55649,1869,2025-03-23,Delivered
55650,3075,2024-06-16,Delivered
55651,4233,2024-11-14,Delivered
55652,827,2023-07-03,Delivered
55653,3393,2024-11-19,Delivered
55654,4720,2023-09-27,Delivered
55655,650,2023-09-30,Delivered
55656,3008,2025-03-03,Returned
55657,1619,2023-09-03,Delivered
55658,4674,2023-07-10,Delivered
55659,2555,2023-10-12,Delivered
55660,4951,2023-12-25,Delivered
55661,766,2023-02-07,Delivered
55662,4631,2023-12-16,Delivered
55663,3060,2024-02-07,Delivered
55664,3933,2023-01-10,Delivered
55665,2421,2024-07-18,Delivered
55666,3938,2025-12-08,Delivered
55667,4457,2023-01-28,Delivered
55668,1471,2024-05-23,Delivered
55669,4175,2025-04-13,Delivered
55670,1196,2025-08-05,Delivered
55671,761,2024-05-05,Delivered
55672,1296,2025-01-30,Delivered
55673,1460,2024-09-22,Delivered
55674,670,2023-03-06,Delivered
55675,2966,2024-11-26,Returned
55676,1606,2025-08-30,Delivered
55677,4508,2025-09-20,Delivered
55678,3071,2025-09-02,Delivered
55679,2730,2023-09-18,Delivered
55680,3746,2024-03-04,Delivered
55681,514,2023-03-14,Delivered
55682,3881,2023-06-16,Delivered
55683,495,2025-10-31,Delivered
55684,2805,2025-09-11,Delivered
55685,3191,2023-12-25,Delivered
55686,803,2025-04-12,Delivered
55687,4366,2024-04-27,Delivered
55688,2682,2024-02-08,Delivered
55689,4282,2024-01-31,Delivered
55690,125,2024-12-15,Delivered
55691,75,2023-09-11,Delivered
55692,3149,2023-12-27,Delivered
55693,4910,2023-06-20,Delivered
55694,1947,2023-06-26,Returned
55695,4039,2023-12-24,Delivered
55696,4857,2024-10-09,Delivered
55697,4511,2023-03-27,Delivered
55698,1226,2025-04-28,Delivered
55699,4882,2024-09-06,Returned
55700,3379,2023-02-12,Delivered
55701,3783,2025-03-24,Delivered
55702,223,2025-10-16,Delivered
55703,2785,2025-04-07,Cancelled
55704,1801,2023-02-22,Delivered
55705,3088,2024-06-13,Delivered
55706,3389,2025-11-23,Delivered
55707,3456,2025-07-15,Delivered
55708,3915,2025-04-28,Delivered
55709,1522,2024-03-21,Delivered
55710,4832,2025-07-24,Delivered
55711,918,2024-02-19,Delivered
55712,3089,2025-04-05,Delivered
55713,588,2024-03-16,Delivered
55714,3653,2024-04-15,Delivered
55715,1416,2024-12-06,Delivered
55716,663,2024-08-24,Delivered
55717,1957,2023-12-07,Delivered
55718,2166,2024-07-24,Delivered
55719,285,2023-10-12,Returned
55720,3881,2023-09-28,Delivered
55721,3156,2025-08-07,Delivered
55722,2160,2025-12-10,Returned
55723,3362,2024-07-19,Delivered
55724,4400,2024-12-16,Delivered
55725,4643,2025-05-01,Delivered
55726,485,2023-12-20,Delivered
55727,4884,2024-04-05,Delivered
55728,549,2025-09-23,Delivered
55729,963,2024-06-19,Delivered
55730,476,2023-10-10,Delivered
55731,2694,2023-11-12,Delivered
55732,1624,2023-09-06,Delivered
55733,1121,2025-06-05,Delivered
55734,167,2023-10-18,Delivered
55735,2484,2025-04-09,Delivered
55736,3525,2024-11-21,Delivered
55737,4235,2024-11-05,Delivered
55738,958,2023-11-19,Delivered
55739,3877,2023-05-16,Delivered
55740,3072,2025-01-18,Delivered
55741,2185,2024-04-29,Delivered
55742,4216,2024-06-21,Delivered
55743,2927,2025-08-10,Delivered
55744,618,2025-09-02,Delivered
55745,1641,2025-10-13,Returned
55746,4081,2024-04-10,Delivered
55747,1016,2025-09-01,Delivered
55748,297,2025-11-15,Delivered
55749,4212,2023-04-29,Delivered
55750,3174,2023-12-21,Delivered
55751,4920,2025-01-19,Delivered
55752,4224,2025-06-16,Delivered
55753,2645,2024-02-04,Delivered
55754,3354,2024-08-08,Delivered
55755,4901,2024-05-07,Delivered
55756,3039,2023-02-02,Delivered
55757,3834,2024-07-11,Delivered
55758,1142,2023-10-30,Delivered
55759,2482,2024-10-04,Delivered
55760,3875,2024-11-21,Delivered
55761,2219,2023-04-28,Delivered
55762,4557,2025-02-21,Delivered
55763,684,2023-12-31,Delivered
55764,1566,2024-04-26,Delivered
55765,3050,2025-12-26,Delivered
55766,690,2025-02-07,Delivered
55767,4372,2023-05-05,Delivered
55768,4751,2024-05-25,Delivered
55769,4440,2024-01-25,Delivered
55770,1561,2025-11-07,Delivered
55771,4055,2025-04-13,Delivered
55772,1252,2024-08-03,Delivered
55773,3631,2024-01-30,Delivered
55774,2721,2023-07-10,Delivered
55775,4392,2025-10-08,Delivered
55776,4250,2023-08-15,Delivered
55777,2618,2023-05-19,Delivered
55778,3981,2025-05-20,Delivered
55779,3497,2024-06-14,Delivered
55780,3982,2023-01-31,Delivered
55781,1775,2024-03-23,Delivered
55782,2038,2023-11-04,Delivered
55783,379,2024-03-23,Delivered
55784,4853,2024-12-14,Delivered
55785,4952,2023-08-06,Delivered
55786,2262,2025-04-03,Delivered
55787,3787,2025-11-09,Delivered
55788,59,2023-07-24,Delivered
55789,4801,2023-08-26,Delivered
55790,4902,2025-04-17,Delivered
55791,1528,2024-02-07,Delivered
55792,2638,2025-12-09,Delivered
55793,1516,2023-09-28,Delivered
55794,4160,2023-11-13,Delivered
55795,1156,2023-03-26,Delivered
55796,4088,2024-06-09,Delivered
55797,3777,2024-06-28,Delivered
55798,4467,2025-11-23,Delivered
55799,2437,2024-10-26,Delivered
55800,2328,2025-07-06,Delivered
55801,669,2024-11-26,Delivered
55802,2575,2023-01-11,Delivered
55803,3759,2024-12-17,Delivered
55804,2598,2023-01-24,Delivered
55805,3876,2025-07-14,Delivered
55806,3720,2024-05-30,Returned
55807,4959,2024-12-30,Delivered
55808,4439,2024-05-27,Delivered
55809,4685,2025-04-09,Delivered
55810,696,2025-05-04,Delivered
55811,2142,2024-01-31,Delivered
55812,3313,2024-04-23,Delivered
55813,771,2025-09-01,Delivered
55814,416,2023-03-15,Delivered
55815,3753,2024-08-17,Delivered
55816,1413,2025-12-20,Returned
55817,4765,2023-08-29,Delivered
55818,2976,2023-07-08,Delivered
55819,1910,2023-06-30,Delivered
55820,3478,2024-10-21,Delivered
55821,601,2023-12-26,Delivered
55822,1099,2024-02-18,Delivered
55823,1561,2024-10-27,Delivered
55824,692,2023-05-04,Cancelled
55825,2774,2025-03-31,Delivered
55826,4175,2024-10-23,Delivered
55827,1283,2024-03-19,Delivered
55828,1948,2025-03-30,Delivered
55829,4794,2024-11-05,Delivered
55830,4562,2025-08-28,Delivered
55831,1557,2023-11-16,Returned
55832,3682,2024-12-27,Delivered
55833,2062,2024-11-27,Delivered
55834,4687,2023-08-10,Delivered
55835,3096,2023-08-21,Returned
55836,2135,2024-12-09,Delivered
55837,3174,2025-09-20,Delivered
55838,3414,2023-10-22,Delivered
55839,737,2025-06-21,Delivered
55840,2095,2023-08-11,Delivered
55841,237,2023-02-07,Delivered
55842,4399,2024-03-19,Delivered
55843,110,2025-05-20,Delivered
55844,2665,2023-09-02,Delivered
55845,4622,2025-03-06,Delivered
55846,4709,2025-03-17,Delivered
55847,4225,2024-12-29,Returned
55848,1233,2025-09-30,Delivered
55849,1165,2023-05-03,Delivered
55850,4243,2025-05-03,Delivered
55851,2693,2023-10-16,Delivered
55852,1898,2024-02-20,Delivered
55853,4933,2025-05-13,Delivered
55854,2596,2025-09-23,Delivered
55855,1916,2024-08-21,Delivered
55856,1138,2024-12-27,Delivered
55857,1973,2024-02-28,Delivered
55858,1949,2023-06-05,Delivered
55859,1764,2023-12-03,Returned
55860,1716,2025-10-18,Delivered
55861,1823,2023-02-13,Delivered
55862,1502,2025-04-13,Delivered
55863,2441,2023-07-28,Delivered
55864,2114,2024-01-19,Delivered
55865,3880,2025-09-20,Delivered
55866,2121,2025-07-06,Delivered
55867,896,2024-05-03,Delivered
55868,1112,2023-04-04,Delivered
55869,2116,2023-05-31,Delivered
55870,2881,2025-03-14,Returned
55871,1370,2023-11-08,Delivered
55872,993,2025-03-03,Delivered
55873,3095,2025-06-29,Cancelled
55874,4034,2024-11-06,Delivered
55875,1802,2024-11-05,Delivered
55876,4993,2023-07-02,Delivered
55877,4447,2024-09-07,Delivered
55878,1716,2023-12-18,Delivered
55879,4363,2025-01-25,Delivered
55880,2987,2023-08-16,Delivered
55881,627,2024-11-09,Delivered
55882,4050,2025-10-23,Delivered
55883,691,2023-02-25,Returned
55884,3582,2023-01-13,Delivered
55885,1580,2025-06-30,Delivered
55886,3568,2023-09-21,Delivered
55887,4928,2023-09-14,Delivered
55888,642,2023-05-29,Delivered
55889,2849,2023-08-05,Delivered
55890,4760,2024-06-25,Delivered
55891,2910,2023-04-19,Delivered
55892,347,2023-12-19,Delivered
55893,1373,2023-10-01,Delivered
55894,2607,2023-08-08,Delivered
55895,2011,2023-08-07,Delivered
55896,1192,2023-04-01,Delivered
55897,220,2024-03-07,Cancelled
55898,2919,2024-03-22,Delivered
55899,2798,2023-04-05,Delivered
55900,4481,2023-01-02,Delivered
55901,2401,2023-10-28,Delivered
55902,549,2025-12-02,Delivered
55903,4082,2023-08-04,Delivered
55904,2221,2023-07-31,Delivered
55905,3461,2024-10-30,Delivered
55906,1452,2024-05-24,Delivered
55907,3626,2025-04-16,Delivered
55908,4193,2024-10-11,Delivered
55909,2802,2023-08-24,Delivered
55910,1757,2023-02-11,Delivered
55911,2104,2023-04-28,Delivered
55912,1583,2024-12-18,Delivered
55913,4167,2025-01-25,Delivered
55914,4148,2025-02-27,Returned
55915,238,2024-08-23,Delivered
55916,2136,2025-11-25,Delivered
55917,2823,2023-10-29,Returned
55918,3543,2024-01-17,Delivered
55919,2345,2024-06-09,Delivered
55920,3767,2024-12-12,Delivered
55921,3800,2025-05-18,Delivered
55922,842,2024-12-13,Returned
55923,4914,2024-01-06,Delivered
55924,1854,2024-08-10,Delivered
55925,419,2023-07-19,Delivered
55926,4484,2023-09-03,Delivered
55927,4568,2024-09-23,Delivered
55928,585,2024-10-04,Delivered
55929,487,2025-09-10,Delivered
55930,4653,2023-09-07,Delivered
55931,3115,2025-03-26,Cancelled
55932,4172,2024-07-12,Delivered
55933,2569,2025-01-29,Delivered
55934,3629,2025-12-25,Delivered
55935,2466,2025-08-06,Delivered
55936,2744,2023-12-14,Delivered
55937,673,2024-06-15,Delivered
55938,4133,2023-07-19,Delivered
55939,863,2025-07-27,Delivered
55940,2374,2025-05-14,Delivered
55941,4548,2024-05-23,Delivered
55942,1991,2025-01-30,Delivered
55943,4190,2023-10-30,Delivered
55944,3372,2025-02-08,Delivered
55945,1794,2023-11-15,Delivered
55946,3988,2024-03-22,Delivered
55947,4904,2024-05-20,Delivered
55948,1813,2023-08-05,Delivered
55949,4626,2023-08-21,Delivered
55950,4848,2023-03-18,Delivered
55951,1327,2024-12-14,Delivered
55952,98,2025-07-12,Delivered
55953,3345,2025-04-02,Delivered
55954,372,2024-09-18,Delivered
55955,2110,2025-04-20,Delivered
55956,1296,2023-01-26,Delivered
55957,4241,2024-03-01,Delivered
55958,1367,2024-04-26,Delivered
55959,3440,2024-03-03,Delivered
55960,3488,2025-03-18,Delivered
55961,4426,2025-05-17,Delivered
55962,4672,2023-08-02,Delivered
55963,687,2025-03-04,Delivered
55964,2662,2025-08-13,Delivered
55965,4366,2023-09-12,Delivered
55966,3651,2024-04-21,Delivered
55967,3541,2023-07-22,Delivered
55968,605,2023-06-28,Delivered
55969,2418,2023-06-18,Delivered
55970,3633,2025-07-14,Delivered
55971,2583,2023-03-15,Delivered
55972,2797,2024-10-12,Delivered
55973,4169,2024-02-07,Delivered
55974,844,2024-10-24,Delivered
55975,3476,2024-06-10,Delivered
55976,3118,2025-02-16,Delivered
55977,4215,2025-06-11,Delivered
55978,816,2023-06-16,Delivered
55979,1871,2024-02-03,Delivered
55980,2984,2023-02-25,Delivered
55981,4036,2023-01-16,Delivered
55982,4032,2024-02-27,Cancelled
55983,1079,2024-09-10,Delivered
55984,3182,2023-01-10,Delivered
55985,2331,2023-06-21,Delivered
55986,1021,2025-07-05,Delivered
55987,4880,2025-10-26,Delivered
55988,2051,2024-02-23,Cancelled
55989,2250,2024-01-31,Delivered
55990,4421,2023-06-28,Delivered
55991,2648,2024-05-28,Delivered
55992,2070,2023-05-09,Delivered
55993,929,2024-10-17,Delivered
55994,4158,2025-09-08,Delivered
55995,2794,2023-09-18,Cancelled
55996,3926,2025-09-01,Delivered
55997,2527,2023-11-11,Delivered
55998,3460,2024-10-06,Delivered
55999,4869,2024-12-12,Returned
56000,4242,2024-01-24,Delivered
56001,314,2025-10-10,Delivered
56002,1501,2024-10-20,Returned
56003,3312,2024-09-02,Delivered
56004,3149,2024-02-11,Delivered
56005,1148,2023-12-15,Returned
56006,4518,2024-03-29,Delivered
56007,664,2025-07-07,Delivered
56008,4405,2024-06-19,Cancelled
56009,4835,2025-06-17,Delivered
56010,4757,2023-09-01,Delivered
56011,3653,2024-01-23,Delivered
56012,2219,2024-12-29,Delivered
56013,4272,2025-08-15,Returned
56014,742,2025-12-16,Cancelled
56015,1721,2025-02-24,Delivered
56016,3037,2023-06-01,Delivered
56017,4518,2023-02-21,Delivered
56018,1575,2024-12-27,Delivered
56019,870,2024-02-25,Delivered
56020,2466,2023-05-17,Delivered
56021,2368,2025-11-27,Delivered
56022,2588,2023-05-03,Delivered
56023,4715,2024-11-27,Delivered
56024,693,2024-11-14,Delivered
56025,4392,2023-01-20,Delivered
56026,3530,2023-04-19,Delivered
56027,3652,2024-11-20,Delivered
56028,2360,2024-07-13,Delivered
56029,3722,2023-09-28,Delivered
56030,870,2023-10-17,Delivered
56031,4486,2024-05-17,Delivered
56032,2553,2024-05-22,Delivered
56033,2503,2024-07-28,Delivered
56034,483,2024-06-21,Delivered
56035,3426,2023-06-15,Delivered
56036,3768,2023-11-08,Delivered
56037,3084,2025-10-02,Delivered
56038,3433,2025-06-09,Returned
56039,3231,2024-09-16,Delivered
56040,3024,2023-08-08,Delivered
56041,909,2024-09-02,Delivered
56042,347,2023-12-20,Delivered
56043,3768,2023-08-14,Delivered
56044,3199,2023-01-07,Delivered
56045,3443,2025-12-15,Returned
56046,4289,2025-02-21,Delivered
56047,440,2023-01-08,Delivered
56048,1011,2023-01-05,Delivered
56049,3731,2024-10-08,Delivered
56050,4873,2024-07-28,Delivered
56051,4833,2023-03-04,Delivered
56052,602,2025-08-07,Delivered
56053,4364,2023-11-21,Delivered
56054,4207,2024-04-17,Delivered
56055,1871,2024-11-19,Delivered
56056,1820,2023-09-29,Delivered
56057,323,2023-05-07,Delivered
56058,4768,2025-02-10,Delivered
56059,2905,2025-07-16,Delivered
56060,4629,2025-09-15,Delivered
56061,1183,2023-09-16,Delivered
56062,4940,2025-07-29,Delivered
56063,447,2023-06-19,Delivered
56064,2036,2023-05-16,Delivered
56065,96,2023-06-19,Delivered
56066,2840,2024-01-12,Returned
56067,1774,2023-03-31,Delivered
56068,1623,2025-06-27,Delivered
56069,565,2025-07-16,Delivered
56070,4026,2024-03-06,Returned
56071,1802,2023-05-10,Returned
56072,3012,2023-03-17,Delivered
56073,4359,2025-07-01,Delivered
56074,1434,2025-01-13,Delivered
56075,727,2024-01-22,Delivered
56076,3928,2023-04-02,Delivered
56077,4380,2024-01-11,Delivered
56078,2285,2023-01-22,Delivered
56079,2164,2023-03-10,Delivered
56080,960,2024-04-11,Delivered
56081,3785,2024-06-20,Delivered
56082,4392,2023-03-18,Delivered
56083,510,2024-10-05,Delivered
56084,316,2023-09-28,Delivered
56085,1502,2023-12-10,Delivered
56086,4031,2024-05-06,Delivered
56087,3281,2025-05-03,Delivered
56088,4700,2025-10-11,Delivered
56089,892,2024-12-14,Cancelled
56090,447,2025-12-07,Delivered
56091,2196,2025-03-23,Delivered
56092,1529,2024-09-27,Delivered
56093,2127,2024-06-08,Delivered
56094,3541,2024-09-11,Delivered
56095,620,2023-05-06,Delivered
56096,3766,2025-05-23,Delivered
56097,2829,2023-07-05,Delivered
56098,439,2023-10-19,Delivered
56099,2680,2023-06-19,Delivered
56100,383,2024-08-31,Delivered
56101,2419,2024-02-15,Delivered
56102,2751,2025-04-03,Delivered
56103,855,2023-04-21,Delivered
56104,1936,2024-10-04,Delivered
56105,3544,2024-11-26,Returned
56106,3112,2023-12-01,Delivered
56107,4883,2024-03-14,Delivered
56108,1996,2025-09-22,Delivered
56109,1954,2023-06-09,Delivered
56110,1485,2024-09-05,Delivered
56111,3602,2024-03-06,Returned
56112,3713,2023-08-04,Delivered
56113,3722,2024-04-09,Delivered
56114,293,2023-01-19,Delivered
56115,3188,2025-10-31,Returned
56116,4954,2025-03-03,Cancelled
56117,4110,2025-04-10,Delivered
56118,2615,2024-06-11,Delivered
56119,3257,2025-10-05,Delivered
56120,2757,2023-02-09,Delivered
56121,4398,2024-10-20,Delivered
56122,1781,2023-02-09,Delivered
56123,2930,2024-07-05,Delivered
56124,3104,2023-04-30,Returned
56125,3341,2025-12-05,Delivered
56126,910,2024-12-18,Delivered
56127,430,2025-01-11,Delivered
56128,2444,2024-06-04,Delivered
56129,3202,2024-10-27,Delivered
56130,1989,2023-08-16,Delivered
56131,3623,2023-04-16,Delivered
56132,3018,2024-12-01,Delivered
56133,1767,2023-12-28,Delivered
56134,2242,2024-04-06,Delivered
56135,1569,2025-10-28,Cancelled
56136,369,2025-01-19,Delivered
56137,558,2024-01-10,Delivered
56138,3119,2024-02-16,Delivered
56139,4073,2024-11-11,Delivered
56140,3465,2025-04-18,Delivered
56141,2416,2023-12-23,Delivered
56142,4596,2023-11-03,Delivered
56143,4367,2024-12-27,Delivered
56144,3470,2024-03-08,Delivered
56145,3924,2024-12-20,Delivered
56146,4492,2024-06-06,Delivered
56147,2934,2025-02-14,Delivered
56148,827,2025-09-28,Delivered
56149,2970,2024-03-16,Delivered
56150,3586,2024-04-04,Delivered
56151,2935,2025-08-28,Delivered
56152,4195,2024-08-17,Delivered
56153,3272,2023-02-06,Delivered
56154,2526,2023-04-23,Delivered
56155,3072,2024-08-21,Delivered
56156,2221,2025-06-02,Delivered
56157,2863,2023-11-21,Delivered
56158,625,2023-03-27,Delivered
56159,4904,2025-04-01,Delivered
56160,2877,2023-09-06,Delivered
56161,1779,2024-09-01,Delivered
56162,3611,2024-11-07,Delivered
56163,1335,2025-11-01,Delivered
56164,1132,2025-12-16,Delivered
56165,3881,2025-04-19,Delivered
56166,3257,2023-11-01,Delivered
56167,940,2023-03-28,Delivered
56168,4091,2023-02-15,Returned
56169,4446,2023-12-07,Delivered
56170,2033,2025-03-06,Delivered
56171,494,2024-08-31,Delivered
56172,3761,2023-12-26,Delivered
56173,2249,2024-10-09,Delivered
56174,1174,2025-02-03,Delivered
56175,2831,2025-04-28,Delivered
56176,3739,2024-03-28,Delivered
56177,3672,2025-09-30,Delivered
56178,4925,2024-03-13,Delivered
56179,841,2023-12-25,Delivered
56180,2118,2023-07-13,Delivered
56181,3533,2025-09-27,Delivered
56182,62,2023-05-17,Delivered
56183,2644,2025-06-02,Delivered
56184,3894,2024-08-06,Delivered
56185,3820,2025-10-10,Delivered
56186,3848,2025-02-28,Delivered
56187,3780,2024-02-25,Delivered
56188,2350,2024-01-09,Delivered
56189,4194,2025-04-19,Delivered
56190,1130,2023-09-08,Delivered
56191,4011,2023-10-15,Delivered
56192,2271,2023-06-14,Delivered
56193,3083,2023-05-17,Delivered
56194,2834,2025-06-10,Delivered
56195,675,2023-01-14,Delivered
56196,74,2025-05-17,Delivered
56197,2124,2023-03-18,Delivered
56198,2020,2025-01-03,Delivered
56199,4891,2025-02-07,Delivered
56200,2210,2024-07-27,Delivered
56201,3020,2025-07-03,Delivered
56202,1574,2025-06-13,Delivered
56203,2661,2024-02-15,Delivered
56204,1242,2025-11-18,Cancelled
56205,2602,2023-07-26,Delivered
56206,4906,2024-06-11,Delivered
56207,2550,2025-12-20,Delivered
56208,4301,2023-07-10,Delivered
56209,1270,2024-02-27,Delivered
56210,731,2024-09-11,Delivered
56211,3585,2024-10-26,Delivered
56212,3979,2023-07-30,Delivered
56213,2800,2023-01-03,Delivered
56214,1324,2024-09-02,Delivered
56215,287,2025-03-10,Delivered
56216,4473,2023-01-29,Delivered
56217,3603,2024-08-26,Delivered
56218,1579,2023-08-03,Delivered
56219,2290,2024-04-12,Delivered
56220,2862,2025-11-02,Delivered
56221,3428,2023-10-07,Delivered
56222,1555,2024-07-24,Delivered
56223,2461,2025-07-07,Delivered
56224,625,2025-06-01,Delivered
56225,4124,2025-01-10,Delivered
56226,499,2025-02-06,Delivered
56227,2871,2025-03-01,Delivered
56228,1970,2023-04-05,Delivered
56229,1841,2023-06-13,Returned
56230,4387,2024-11-08,Delivered
