return_id,order_id,return_reason
3438,42948,Quality Issue
3439,42984,Wrong Item
3440,42985,Late Delivery
3441,43011,Quality Issue
3442,43018,Quality Issue
3443,43022,Quality Issue
3444,43026,Damaged
3445,43030,Wrong Item
3446,43068,Damaged
3447,43081,Damaged
3448,43099,Late Delivery
3449,43101,Wrong Item
3450,43105,Late Delivery
3451,43109,Late Delivery
3452,43119,Wrong Item
3453,43121,Wrong Item
3454,43122,Wrong Item
3455,43127,Quality Issue
3456,43150,Wrong Item
3457,43154,Wrong Item
3458,43179,Damaged
3459,43180,Wrong Item
3460,43182,Quality Issue
3461,43195,Damaged
3462,43202,Damaged
3463,43238,Wrong Item
3464,43250,Late Delivery
3465,43303,Wrong Item
3466,43305,Late Delivery
3467,43315,Quality Issue
3468,43323,Wrong Item
3469,43331,Damaged
3470,43336,Damaged
3471,43349,Quality Issue
3472,43363,Quality Issue
3473,43375,Late Delivery
3474,43391,Wrong Item
3475,43412,Late Delivery
3476,43428,Wrong Item
3477,43429,Wrong Item
3478,43457,Quality Issue
3479,43470,Quality Issue
3480,43472,Late Delivery
3481,43508,Wrong Item
3482,43510,Wrong Item
3483,43527,Wrong Item
3484,43536,Wrong Item
3485,43576,Late Delivery
3486,43629,Late Delivery
3487,43633,Late Delivery
3488,43635,Damaged
3489,43647,Late Delivery
3490,43654,Quality Issue
3491,43668,Wrong Item
3492,43675,Damaged
3493,43678,Quality Issue
3494,43696,Late Delivery
3495,43711,Damaged
3496,43720,Wrong Item
3497,43752,Quality Issue
3498,43775,Damaged
3499,43782,Damaged
3500,43789,Damaged
3501,43803,Late Delivery
3502,43816,Late Delivery
3503,43832,Late Delivery
3504,43837,Wrong Item
3505,43848,Wrong Item
3506,43855,Damaged
3507,43866,Wrong Item
3508,43901,Quality Issue
3509,43903,Late Delivery
3510,43908,Wrong Item
3511,43931,Late Delivery
3512,43935,Damaged
3513,43958,Damaged
3514,43959,Damaged
3515,43963,Wrong Item
3516,43969,Late Delivery
3517,44009,Wrong Item
3518,44010,Damaged
3519,44013,Wrong Item
3520,44014,Wrong Item
3521,44029,Wrong Item
3522,44058,Late Delivery
3523,44080,Quality Issue
3524,44095,Wrong Item
3525,44106,Wrong Item
3526,44107,Wrong Item
3527,44110,Late Delivery
3528,44116,Late Delivery
3529,44126,Wrong Item
3530,44143,Wrong Item
3531,44159,Quality Issue
3532,44180,Wrong Item
3533,44190,Quality Issue
3534,44192,Wrong Item
3535,44200,Damaged
3536,44204,Late Delivery
3537,44213,Quality Issue
3538,44224,Quality Issue
3539,44240,Quality Issue
3540,44250,Damaged
3541,44258,Quality Issue
3542,44265,Damaged
3543,44278,Damaged
3544,44302,Damaged
3545,44304,Quality Issue
3546,44334,Quality Issue
3547,44357,Quality Issue
3548,44379,Damaged
3549,44386,Damaged
3550,44411,Damaged
3551,44415,Wrong Item
3552,44425,Wrong Item
3553,44434,Quality Issue
3554,44447,Wrong Item
3555,44453,Wrong Item
3556,44457,Late Delivery
3557,44492,Late Delivery
3558,44494,Wrong Item
3559,44496,Damaged
3560,44510,Quality Issue
3561,44518,Quality Issue
3562,44521,Damaged
3563,44522,Wrong Item
3564,44525,Damaged
3565,44532,Damaged
3566,44554,Quality Issue
3567,44555,Damaged
3568,44577,Late Delivery
3569,44593,Wrong Item
3570,44605,Wrong Item
3571,44610,Quality Issue
3572,44630,Damaged
3573,44637,Wrong Item
3574,44648,Damaged
3575,44654,Late Delivery
3576,44660,Quality Issue
3577,44662,Wrong Item
3578,44686,Damaged
3579,44700,Damaged
3580,44705,Quality Issue
3581,44710,Wrong Item
3582,44726,Damaged
3583,44727,Damaged
3584,44782,Damaged
3585,44787,Damaged
3586,44835,Damaged
3587,44847,Quality Issue
3588,44861,Late Delivery
3589,44862,Wrong Item
3590,44920,Damaged
3591,44932,Wrong Item
3592,44961,Late Delivery
3593,44967,Damaged
3594,44968,Late Delivery
3595,44993,Quality Issue
3596,45007,Quality Issue
3597,45031,Damaged
3598,45042,Late Delivery
3599,45045,Late Delivery
3600,45046,Wrong Item
3601,45060,Wrong Item
3602,45061,Quality Issue
3603,45067,Damaged
3604,45084,Late Delivery
3605,45085,Damaged
3606,45086,Quality Issue
3607,45124,Quality Issue
3608,45131,Wrong Item
3609,45169,Wrong Item
3610,45188,Late Delivery
3611,45200,Wrong Item
3612,45201,Damaged
3613,45207,Damaged
3614,45215,Damaged
3615,45257,Wrong Item
3616,45270,Late Delivery
3617,45273,Damaged
3618,45284,Damaged
3619,45289,Quality Issue
3620,45372,Quality Issue
3621,45373,Wrong Item
3622,45388,Damaged
3623,45390,Damaged
3624,45411,Late Delivery
3625,45429,Late Delivery
3626,45436,Damaged
3627,45449,Damaged
3628,45453,Late Delivery
3629,45477,Quality Issue
3630,45491,Damaged
3631,45492,Quality Issue
3632,45518,Damaged
3633,45522,Wrong Item
3634,45532,Damaged
3635,45541,Late Delivery
3636,45555,Damaged
3637,45563,Quality Issue
3638,45569,Damaged
3639,45572,Late Delivery
3640,45580,Late Delivery
3641,45594,Quality Issue
3642,45609,Damaged
3643,45624,Wrong Item
3644,45627,Wrong Item
3645,45632,Wrong Item
3646,45634,Damaged
3647,45636,Quality Issue
3648,45646,Quality Issue
3649,45660,Late Delivery
3650,45664,Wrong Item
3651,45666,Late Delivery
3652,45695,Late Delivery
3653,45698,Quality Issue
3654,45715,Late Delivery
3655,45716,Late Delivery
3656,45717,Wrong Item
3657,45737,Quality Issue
3658,45738,Damaged
3659,45767,Wrong Item
3660,45790,Damaged
3661,45803,Late Delivery
3662,45810,Quality Issue
3663,45811,Damaged
3664,45824,Wrong Item
3665,45825,Late Delivery
3666,45829,Late Delivery
3667,45843,Wrong Item
3668,45897,Wrong Item
3669,45906,Wrong Item
3670,45910,Damaged
3671,45912,Damaged
3672,45945,Late Delivery
3673,45963,Damaged
3674,45985,Quality Issue
3675,45991,Late Delivery
3676,46006,Wrong Item
3677,46021,Damaged
3678,46057,Quality Issue
3679,46062,Wrong Item
3680,46069,Damaged
3681,46088,Quality Issue
3682,46098,Late Delivery
3683,46100,Late Delivery
3684,46108,Wrong Item
3685,46115,Damaged
3686,46119,Wrong Item
3687,46142,Late Delivery
3688,46145,Wrong Item
3689,46214,Late Delivery
3690,46218,Damaged
3691,46275,Late Delivery
3692,46276,Late Delivery
3693,46282,Quality Issue
3694,46285,Wrong Item
3695,46289,Wrong Item
3696,46308,Damaged
3697,46321,Damaged
3698,46334,Wrong Item
3699,46343,Damaged
3700,46420,Damaged
3701,46444,Late Delivery
3702,46458,Late Delivery
3703,46459,Late Delivery
3704,46461,Damaged
3705,46462,Quality Issue
3706,46475,Damaged
3707,46478,Wrong Item
3708,46483,Quality Issue
3709,46495,Damaged
3710,46513,Damaged
3711,46516,Quality Issue
3712,46523,Damaged
3713,46525,Damaged
3714,46527,Late Delivery
3715,46542,Quality Issue
3716,46567,Quality Issue
3717,46570,Wrong Item
3718,46571,Damaged
3719,46590,Wrong Item
3720,46624,Wrong Item
3721,46636,Quality Issue
3722,46674,Damaged
3723,46676,Quality Issue
3724,46682,Wrong Item
3725,46683,Late Delivery
3726,46685,Quality Issue
3727,46692,Late Delivery
3728,46715,Wrong Item
3729,46719,Quality Issue
3730,46721,Damaged
3731,46722,Quality Issue
3732,46726,Wrong Item
3733,46734,Late Delivery
3734,46750,Wrong Item
3735,46752,Damaged
3736,46754,Late Delivery
3737,46757,Late Delivery
3738,46760,Quality Issue
3739,46765,Damaged
3740,46774,Damaged
3741,46778,Damaged
3742,46782,Quality Issue
3743,46785,Late Delivery
3744,46788,Wrong Item
3745,46790,Damaged
3746,46795,Late Delivery
3747,46816,Wrong Item
3748,46841,Late Delivery
3749,46844,Wrong Item
3750,46851,Wrong Item
3751,46867,Damaged
3752,46879,Wrong Item
3753,46888,Late Delivery
3754,46891,Damaged
3755,46901,Late Delivery
3756,46904,Late Delivery
3757,46917,Late Delivery
3758,46923,Late Delivery
3759,46946,Wrong Item
3760,46966,Damaged
3761,46988,Damaged
3762,46993,Damaged
3763,47027,Wrong Item
3764,47058,Wrong Item
3765,47063,Damaged
3766,47069,Wrong Item
3767,47084,Late Delivery
3768,47117,Quality Issue
3769,47131,Damaged
3770,47134,Late Delivery
3771,47153,Late Delivery
3772,47155,Damaged
3773,47156,Wrong Item
3774,47189,Wrong Item
3775,47206,Wrong Item
3776,47208,Late Delivery
3777,47211,Damaged
3778,47214,Late Delivery
3779,47226,Quality Issue
3780,47237,Damaged
3781,47252,Late Delivery
3782,47269,Wrong Item
3783,47275,Damaged
3784,47295,Late Delivery
3785,47312,Late Delivery
3786,47318,Quality Issue
3787,47347,Quality Issue
3788,47357,Wrong Item
3789,47366,Quality Issue
3790,47405,Late Delivery
3791,47417,Quality Issue
3792,47424,Late Delivery
3793,47439,Quality Issue
3794,47456,Quality Issue
3795,47469,Late Delivery
3796,47472,Late Delivery
3797,47474,Quality Issue
3798,47483,Damaged
3799,47486,Late Delivery
3800,47503,Damaged
3801,47514,Damaged
3802,47520,Quality Issue
3803,47533,Damaged
3804,47590,Wrong Item
3805,47594,Damaged
3806,47596,Quality Issue
3807,47606,Damaged
3808,47610,Late Delivery
3809,47616,Late Delivery
3810,47619,Late Delivery
3811,47630,Damaged
3812,47631,Quality Issue
3813,47636,Late Delivery
3814,47642,Wrong Item
3815,47666,Quality Issue
3816,47685,Wrong Item
3817,47693,Late Delivery
3818,47759,Damaged
3819,47786,Wrong Item
3820,47792,Damaged
3821,47799,Quality Issue
3822,47801,Wrong Item
3823,47827,Wrong Item
3824,47831,Quality Issue
3825,47837,Late Delivery
3826,47842,Wrong Item
3827,47855,Wrong Item
3828,47860,Wrong Item
3829,47873,Damaged
3830,47913,Damaged
3831,47916,Wrong Item
3832,47922,Damaged
3833,47946,Quality Issue
3834,47949,Quality Issue
3835,47964,Late Delivery
3836,47972,Damaged
3837,47979,Damaged
3838,47995,Damaged
3839,48005,Wrong Item
3840,48006,Damaged
3841,48015,Late Delivery
3842,48024,Damaged
3843,48043,Late Delivery
3844,48065,Late Delivery
3845,48074,Quality Issue
3846,48078,Late Delivery
3847,48110,Late Delivery
3848,48113,Wrong Item
3849,48116,Late Delivery
3850,48123,Wrong Item
3851,48132,Late Delivery
3852,48137,Wrong Item
3853,48141,Quality Issue
3854,48152,Late Delivery
3855,48156,Damaged
3856,48167,Late Delivery
3857,48172,Wrong Item
3858,48176,Damaged
3859,48186,Wrong Item
3860,48196,Late Delivery
3861,48199,Wrong Item
3862,48200,Quality Issue
3863,48205,Damaged
3864,48210,Late Delivery
3865,48259,Quality Issue
3866,48263,Wrong Item
3867,48273,Damaged
3868,48288,Late Delivery
3869,48307,Damaged
3870,48311,Quality Issue
3871,48312,Late Delivery
3872,48320,Quality Issue
3873,48343,Late Delivery
3874,48349,Damaged
3875,48359,Wrong Item
3876,48374,Quality Issue
3877,48412,Quality Issue
3878,48414,Late Delivery
3879,48415,Damaged
3880,48426,Late Delivery
3881,48439,Wrong Item
3882,48440,Late Delivery
3883,48442,Late Delivery
3884,48450,Quality Issue
3885,48453,Wrong Item
3886,48470,Damaged
3887,48476,Late Delivery
3888,48491,Damaged
3889,48500,Wrong Item
3890,48535,Damaged
3891,48563,Damaged
3892,48569,Damaged
3893,48592,Damaged
3894,48606,Late Delivery
3895,48611,Damaged
3896,48636,Quality Issue
3897,48639,Wrong Item
3898,48645,Quality Issue
3899,48647,Wrong Item
3900,48653,Late Delivery
3901,48662,Wrong Item
3902,48669,Wrong Item
3903,48672,Quality Issue
3904,48673,Damaged
3905,48696,Wrong Item
3906,48705,Wrong Item
3907,48715,Damaged
3908,48736,Quality Issue
3909,48755,Damaged
3910,48756,Wrong Item
3911,48760,Damaged
3912,48780,Late Delivery
3913,48784,Wrong Item
3914,48798,Quality Issue
3915,48802,Damaged
3916,48819,Quality Issue
3917,48825,Quality Issue
3918,48829,Quality Issue
3919,48832,Wrong Item
3920,48836,Quality Issue
3921,48840,Quality Issue
3922,48846,Quality Issue
3923,48850,Late Delivery
3924,48860,Late Delivery
3925,48862,Late Delivery
3926,48869,Quality Issue
3927,48879,Late Delivery
3928,48882,Quality Issue
3929,48912,Wrong Item
3930,48927,Quality Issue
3931,48935,Quality Issue
3932,48951,Wrong Item
3933,48974,Late Delivery
3934,48977,Damaged
3935,48982,Damaged
3936,48983,Late Delivery
3937,48993,Late Delivery
3938,49016,Quality Issue
3939,49025,Late Delivery
3940,49031,Quality Issue
3941,49032,Late Delivery
3942,49036,Wrong Item
3943,49039,Late Delivery
3944,49041,Late Delivery
3945,49043,Quality Issue
3946,49047,Late Delivery
3947,49064,Damaged
3948,49105,Quality Issue
3949,49111,Damaged
3950,49119,Late Delivery
3951,49127,Late Delivery
3952,49131,Quality Issue
3953,49157,Damaged
3954,49161,Wrong Item
3955,49162,Wrong Item
3956,49175,Quality Issue
3957,49194,Damaged
3958,49197,Quality Issue
3959,49215,Quality Issue
3960,49231,Damaged
3961,49234,Quality Issue
3962,49267,Wrong Item
3963,49276,Wrong Item
3964,49278,Damaged
3965,49279,Late Delivery
3966,49298,Wrong Item
3967,49303,Late Delivery
3968,49306,Quality Issue
3969,49314,Late Delivery
3970,49318,Damaged
3971,49386,Late Delivery
3972,49409,Quality Issue
3973,49422,Wrong Item
3974,49430,Quality Issue
3975,49433,Wrong Item
3976,49451,Damaged
3977,49483,Quality Issue
3978,49494,Wrong Item
3979,49500,Wrong Item
3980,49509,Quality Issue
3981,49512,Wrong Item
3982,49514,Wrong Item
3983,49521,Quality Issue
3984,49550,Quality Issue
3985,49553,Quality Issue
3986,49561,Damaged
3987,49569,Damaged
3988,49570,Quality Issue
3989,49573,Wrong Item
3990,49599,Damaged
3991,49610,Wrong Item
3992,49621,Quality Issue
3993,49622,Quality Issue
3994,49635,Damaged
3995,49642,Wrong Item
3996,49660,Damaged
3997,49668,Wrong Item
3998,49672,Late Delivery
3999,49704,Wrong Item
4000,49713,Wrong Item
4001,49719,Wrong Item
4002,49758,Damaged
4003,49778,Damaged
4004,49793,Late Delivery
4005,49812,Damaged
4006,49813,Quality Issue
4007,49817,Quality Issue
4008,49825,Quality Issue
4009,49840,Wrong Item
4010,49856,Late Delivery
4011,49858,Wrong Item
4012,49860,Late Delivery
4013,49888,Late Delivery
4014,49932,Quality Issue
4015,49945,Damaged
4016,49951,Late Delivery
4017,49952,Damaged
4018,49959,Damaged
4019,49962,Late Delivery
4020,49964,Late Delivery
4021,49966,Late Delivery
4022,49989,Quality Issue
4023,49999,Quality Issue
4024,50011,Wrong Item
4025,50012,Quality Issue
4026,50017,Quality Issue
4027,50038,Quality Issue
4028,50049,Wrong Item
4029,50051,Quality Issue
4030,50053,Late Delivery
4031,50059,Late Delivery
4032,50079,Quality Issue
4033,50096,Damaged
4034,50097,Quality Issue
4035,50114,Late Delivery
4036,50133,Wrong Item
4037,50148,Wrong Item
4038,50162,Quality Issue
4039,50164,Late Delivery
4040,50175,Wrong Item
4041,50182,Wrong Item
4042,50188,Quality Issue
4043,50203,Quality Issue
4044,50207,Wrong Item
4045,50217,Wrong Item
4046,50228,Wrong Item
4047,50262,Late Delivery
4048,50269,Wrong Item
4049,50284,Quality Issue
4050,50293,Late Delivery
4051,50295,Quality Issue
4052,50320,Wrong Item
4053,50325,Quality Issue
4054,50326,Quality Issue
4055,50351,Late Delivery
4056,50353,Damaged
4057,50383,Damaged
4058,50398,Late Delivery
4059,50403,Quality Issue
4060,50405,Late Delivery
4061,50423,Damaged
4062,50442,Quality Issue
4063,50447,Wrong Item
4064,50454,Damaged
4065,50503,Late Delivery
4066,50511,Wrong Item
4067,50517,Late Delivery
4068,50525,Damaged
4069,50529,Damaged
4070,50531,Damaged
4071,50551,Wrong Item
4072,50554,Wrong Item
4073,50567,Wrong Item
4074,50572,Quality Issue
4075,50577,Damaged
4076,50581,Damaged
4077,50584,Quality Issue
4078,50601,Quality Issue
4079,50623,Late Delivery
4080,50644,Wrong Item
4081,50674,Wrong Item
4082,50678,Damaged
4083,50679,Late Delivery
4084,50703,Damaged
4085,50704,Quality Issue
4086,50713,Quality Issue
4087,50714,Quality Issue
4088,50738,Quality Issue
4089,50748,Damaged
4090,50751,Wrong Item
4091,50754,Damaged
4092,50768,Quality Issue
4093,50776,Late Delivery
4094,50791,Damaged
4095,50796,Damaged
4096,50817,Wrong Item
4097,50823,Quality Issue
4098,50827,Quality Issue
4099,50836,Wrong Item
4100,50839,Quality Issue
4101,50849,Damaged
4102,50871,Late Delivery
4103,50878,Late Delivery
4104,50891,Damaged
4105,50901,Wrong Item
4106,50903,Damaged
4107,50906,Damaged
4108,50909,Quality Issue
4109,50943,Late Delivery
4110,50944,Damaged
4111,50945,Late Delivery
4112,50962,Late Delivery
4113,50981,Late Delivery
4114,50982,Damaged
4115,50996,Quality Issue
4116,51000,Wrong Item
4117,51029,Quality Issue
4118,51055,Damaged
4119,51060,Damaged
4120,51072,Damaged
4121,51078,Damaged
4122,51086,Damaged
4123,51098,Quality Issue
4124,51118,Late Delivery
4125,51131,Wrong Item
4126,51173,Late Delivery
4127,51179,Quality Issue
4128,51181,Late Delivery
4129,51201,Late Delivery
4130,51203,Wrong Item
4131,51244,Damaged
4132,51254,Damaged
4133,51260,Quality Issue
4134,51263,Damaged
4135,51295,Late Delivery
4136,51303,Damaged
4137,51308,Wrong Item
4138,51329,Late Delivery
4139,51335,Quality Issue
4140,51341,Late Delivery
4141,51354,Quality Issue
4142,51356,Quality Issue
4143,51361,Late Delivery
4144,51365,Quality Issue
4145,51390,Damaged
4146,51396,Quality Issue
4147,51424,Quality Issue
4148,51426,Damaged
4149,51434,Damaged
4150,51450,Wrong Item
4151,51455,Late Delivery
4152,51467,Quality Issue
4153,51475,Quality Issue
4154,51485,Late Delivery
4155,51494,Wrong Item
4156,51507,Quality Issue
4157,51509,Damaged
4158,51514,Late Delivery
4159,51534,Damaged
4160,51542,Late Delivery
4161,51551,Late Delivery
4162,51557,Wrong Item
4163,51585,Late Delivery
4164,51615,Damaged
4165,51629,Wrong Item
4166,51632,Late Delivery
4167,51633,Wrong Item
4168,51638,Damaged
4169,51643,Damaged
4170,51656,Late Delivery
4171,51657,Wrong Item
4172,51666,Damaged
4173,51671,Late Delivery
4174,51690,Damaged
4175,51709,Wrong Item
4176,51777,Late Delivery
4177,51784,Damaged
4178,51786,Damaged
4179,51787,Late Delivery
4180,51796,Quality Issue
4181,51815,Quality Issue
4182,51819,Quality Issue
4183,51827,Wrong Item
4184,51839,Quality Issue
4185,51841,Late Delivery
4186,51849,Late Delivery
4187,51873,Late Delivery
4188,51883,Quality Issue
4189,51912,Quality Issue
4190,51918,Wrong Item
4191,51920,Quality Issue
4192,51927,Late Delivery
4193,51932,Wrong Item
4194,51942,Quality Issue
4195,51944,Wrong Item
4196,51946,Wrong Item
4197,51955,Damaged
4198,51959,Quality Issue
4199,51969,Late Delivery
4200,51980,Quality Issue
4201,51986,Late Delivery
4202,51992,Damaged
4203,51994,Wrong Item
4204,52001,Wrong Item
4205,52013,Quality Issue
4206,52032,Damaged
4207,52043,Wrong Item
4208,52046,Quality Issue
4209,52059,Damaged
4210,52065,Wrong Item
4211,52081,Damaged
4212,52105,Quality Issue
4213,52107,Late Delivery
4214,52126,Damaged
4215,52139,Quality Issue
4216,52152,Wrong Item
4217,52153,Wrong Item
4218,52155,Damaged
4219,52158,Damaged
4220,52186,Wrong Item
4221,52190,Quality Issue
4222,52194,Wrong Item
4223,52197,Damaged
4224,52203,Wrong Item
4225,52205,Quality Issue
4226,52224,Wrong Item
4227,52262,Late Delivery
4228,52264,Wrong Item
4229,52286,Quality Issue
4230,52316,Wrong Item
4231,52319,Quality Issue
4232,52339,Quality Issue
4233,52340,Damaged
4234,52384,Damaged
4235,52385,Late Delivery
4236,52386,Quality Issue
4237,52410,Quality Issue
4238,52486,Wrong Item
4239,52510,Quality Issue
4240,52527,Wrong Item
4241,52529,Quality Issue
4242,52539,Late Delivery
4243,52562,Damaged
4244,52603,Quality Issue
4245,52615,Late Delivery
4246,52637,Quality Issue
4247,52639,Quality Issue
4248,52649,Quality Issue
4249,52652,Quality Issue
4250,52671,Damaged
4251,52676,Late Delivery
4252,52684,Late Delivery
4253,52688,Late Delivery
4254,52718,Late Delivery
4255,52732,Late Delivery
4256,52733,Wrong Item
4257,52734,Damaged
4258,52753,Wrong Item
4259,52787,Wrong Item
4260,52795,Quality Issue
4261,52841,Late Delivery
4262,52846,Quality Issue
4263,52853,Late Delivery
4264,52869,Quality Issue
4265,52881,Quality Issue
4266,52894,Quality Issue
4267,52930,Wrong Item
4268,52933,Wrong Item
4269,52953,Damaged
4270,52973,Damaged
4271,52982,Late Delivery
4272,52984,Late Delivery
4273,52993,Quality Issue
4274,53000,Late Delivery
4275,53017,Quality Issue
4276,53019,Late Delivery
4277,53066,Damaged
4278,53068,Late Delivery
4279,53079,Damaged
4280,53089,Quality Issue
4281,53095,Late Delivery
4282,53108,Late Delivery
4283,53115,Damaged
4284,53180,Quality Issue
4285,53186,Quality Issue
4286,53196,Quality Issue
4287,53205,Damaged
4288,53206,Damaged
4289,53234,Damaged
4290,53249,Damaged
4291,53272,Damaged
4292,53291,Damaged
4293,53307,Late Delivery
4294,53321,Damaged
4295,53324,Quality Issue
4296,53325,Damaged
4297,53334,Late Delivery
4298,53340,Late Delivery
4299,53347,Wrong Item
4300,53352,Damaged
4301,53360,Quality Issue
4302,53365,Damaged
4303,53378,Wrong Item
4304,53384,Damaged
4305,53391,Late Delivery
4306,53393,Quality Issue
4307,53404,Wrong Item
4308,53418,Damaged
4309,53428,Damaged
4310,53433,Damaged
4311,53434,Late Delivery
4312,53449,Late Delivery
4313,53476,Wrong Item
4314,53484,Damaged
4315,53489,Quality Issue
4316,53505,Wrong Item
4317,53537,Damaged
4318,53539,Late Delivery
4319,53542,Wrong Item
4320,53555,Damaged
4321,53556,Damaged
4322,53569,Damaged
4323,53613,Wrong Item
4324,53614,Late Delivery
4325,53619,Late Delivery
4326,53664,Damaged
4327,53677,Quality Issue
4328,53678,Wrong Item
4329,53688,Quality Issue
4330,53691,Late Delivery
4331,53704,Quality Issue
4332,53705,Late Delivery
4333,53709,Damaged
4334,53716,Damaged
4335,53758,Quality Issue
4336,53771,Quality Issue
4337,53776,Wrong Item
4338,53783,Wrong Item
4339,53784,Late Delivery
4340,53790,Late Delivery
4341,53793,Wrong Item
4342,53802,Quality Issue
4343,53808,Damaged
4344,53809,Damaged
4345,53817,Late Delivery
4346,53841,Damaged
4347,53848,Damaged
4348,53860,Late Delivery
4349,53872,Damaged
4350,53903,Late Delivery
4351,53910,Late Delivery
4352,53913,Damaged
4353,53933,Late Delivery
4354,53947,Damaged
4355,54001,Damaged
4356,54005,Wrong Item
4357,54008,Late Delivery
4358,54013,Wrong Item
4359,54061,Late Delivery
4360,54063,Quality Issue
4361,54064,Late Delivery
4362,54093,Wrong Item
4363,54098,Quality Issue
4364,54102,Damaged
4365,54113,Damaged
4366,54128,Late Delivery
4367,54144,Wrong Item
4368,54152,Late Delivery
4369,54159,Wrong Item
4370,54181,Late Delivery
4371,54183,Damaged
4372,54191,Late Delivery
4373,54193,Late Delivery
4374,54197,Wrong Item
4375,54201,Late Delivery
4376,54207,Late Delivery
4377,54216,Late Delivery
4378,54224,Wrong Item
4379,54225,Damaged
4380,54262,Damaged
4381,54267,Wrong Item
4382,54279,Wrong Item
4383,54281,Damaged
4384,54295,Damaged
4385,54310,Damaged
4386,54370,Quality Issue
4387,54395,Quality Issue
4388,54396,Late Delivery
4389,54419,Damaged
4390,54436,Quality Issue
4391,54456,Late Delivery
4392,54478,Late Delivery
4393,54489,Late Delivery
4394,54499,Late Delivery
4395,54514,Damaged
4396,54528,Wrong Item
4397,54536,Late Delivery
4398,54546,Quality Issue
4399,54556,Late Delivery
4400,54558,Quality Issue
4401,54579,Damaged
4402,54583,Wrong Item
4403,54594,Quality Issue
4404,54624,Damaged
4405,54627,Damaged
4406,54642,Wrong Item
4407,54685,Quality Issue
4408,54695,Quality Issue
4409,54696,Quality Issue
4410,54728,Quality Issue
4411,54744,Wrong Item
4412,54762,Damaged
4413,54805,Wrong Item
4414,54845,Late Delivery
4415,54854,Late Delivery
4416,54857,Wrong Item
4417,54865,Damaged
4418,54868,Quality Issue
4419,54885,Wrong Item
4420,54919,Damaged
4421,54923,Quality Issue
4422,54927,Quality Issue
4423,54931,Damaged
4424,54966,Late Delivery
4425,54981,Damaged
4426,55007,Wrong Item
4427,55039,Wrong Item
4428,55053,Late Delivery
4429,55064,Late Delivery
4430,55078,Late Delivery
4431,55116,Damaged
4432,55123,Quality Issue
4433,55134,Wrong Item
4434,55142,Quality Issue
4435,55144,Quality Issue
4436,55163,Quality Issue
4437,55175,Wrong Item
4438,55178,Damaged
4439,55185,Damaged
4440,55193,Quality Issue
4441,55195,Late Delivery
4442,55224,Wrong Item
4443,55241,Wrong Item
4444,55250,Quality Issue
4445,55252,Wrong Item
4446,55255,Quality Issue
4447,55279,Quality Issue
4448,55281,Quality Issue
4449,55285,Wrong Item
4450,55287,Late Delivery
4451,55302,Damaged
4452,55320,Late Delivery
4453,55345,Late Delivery
4454,55355,Wrong Item
4455,55381,Wrong Item
4456,55405,Quality Issue
4457,55410,Wrong Item
4458,55460,Damaged
4459,55483,Late Delivery
4460,55493,Late Delivery
4461,55496,Late Delivery
4462,55499,Late Delivery
4463,55500,Quality Issue
4464,55502,Damaged
4465,55529,Quality Issue
4466,55531,Damaged
4467,55543,Quality Issue
4468,55556,Damaged
4469,55557,Late Delivery
4470,55584,Late Delivery
4471,55591,Wrong Item
4472,55618,Quality Issue
4473,55623,Late Delivery
4474,55635,Wrong Item
4475,55656,Late Delivery
4476,55675,Wrong Item
4477,55694,Damaged
4478,55699,Damaged
4479,55719,Quality Issue
4480,55722,Wrong Item
4481,55745,Damaged
4482,55806,Quality Issue
4483,55816,Wrong Item
4484,55831,Late Delivery
4485,55835,Wrong Item
4486,55847,Quality Issue
4487,55859,Damaged
4488,55870,Late Delivery
4489,55883,Quality Issue
4490,55914,Damaged
4491,55917,Damaged
4492,55922,Late Delivery
4493,55999,Damaged
4494,56002,Late Delivery
4495,56005,Wrong Item
4496,56013,Wrong Item
4497,56038,Wrong Item
4498,56045,Wrong Item
4499,56066,Late Delivery
4500,56070,Late Delivery
4501,56071,Wrong Item
4502,56105,Quality Issue
4503,56111,Wrong Item
4504,56115,Quality Issue
4505,56124,Wrong Item
4506,56168,Late Delivery
4507,56229,Wrong Item
4508,56232,Late Delivery
4509,56242,Wrong Item
4510,56255,Quality Issue
4511,56256,Wrong Item
4512,56272,Wrong Item
4513,56287,Wrong Item
4514,56315,Late Delivery
4515,56325,Damaged
4516,56327,Wrong Item
4517,56335,Damaged
4518,56340,Damaged
4519,56341,Quality Issue
4520,56349,Damaged
4521,56352,Late Delivery
4522,56355,Damaged
4523,56358,Quality Issue
4524,56360,Quality Issue
4525,56387,Quality Issue
4526,56414,Late Delivery
4527,56515,Wrong Item
4528,56516,Wrong Item
4529,56524,Quality Issue
4530,56531,Wrong Item
4531,56532,Quality Issue
4532,56543,Damaged
4533,56547,Damaged
4534,56548,Wrong Item
4535,56564,Late Delivery
4536,56568,Quality Issue
4537,56599,Damaged
4538,56603,Damaged
4539,56619,Damaged
4540,56625,Wrong Item
4541,56629,Damaged
4542,56646,Wrong Item
4543,56660,Quality Issue
4544,56666,Quality Issue
4545,56671,Late Delivery
4546,56673,Quality Issue
4547,56682,Wrong Item
4548,56689,Damaged
4549,56700,Damaged
4550,56711,Late Delivery
4551,56716,Damaged
4552,56725,Quality Issue
4553,56732,Wrong Item
4554,56740,Late Delivery
4555,56744,Quality Issue
4556,56755,Damaged
4557,56776,Wrong Item
4558,56815,Quality Issue
