payment_id,order_id,payment_method
42048,42048,Credit Card
42049,42049,Credit Card
42050,42050,UPI
42051,42051,Credit Card
42052,42052,Wallet
42053,42053,Net Banking
42054,42054,UPI
42055,42055,Wallet
42056,42056,Debit Card
42057,42057,Debit Card
42058,42058,UPI
42059,42059,Debit Card
42060,42060,Wallet
42061,42061,Net Banking
42062,42062,Credit Card
42063,42063,Credit Card
42064,42064,Net Banking
42065,42065,UPI
42066,42066,Wallet
42067,42067,Net Banking
42068,42068,Debit Card
42069,42069,Debit Card
42070,42070,Wallet
42071,42071,Debit Card
42072,42072,Wallet
42073,42073,Wallet
42074,42074,Net Banking
42075,42075,Net Banking
42076,42076,Wallet
42077,42077,Wallet
42078,42078,Debit Card
42079,42079,Debit Card
42080,42080,Net Banking
42081,42081,UPI
42082,42082,UPI
42083,42083,Wallet
42084,42084,Credit Card
42085,42085,Net Banking
42086,42086,Wallet
42087,42087,Debit Card
42088,42088,Credit Card
42089,42089,Credit Card
42090,42090,UPI
42091,42091,Net Banking
42092,42092,Wallet
42093,42093,UPI
42094,42094,Debit Card
42095,42095,Debit Card
42096,42096,UPI
42097,42097,UPI
42098,42098,Net Banking
42099,42099,Credit Card
42100,42100,UPI
42101,42101,Net Banking
42102,42102,Net Banking
42103,42103,Wallet
42104,42104,Net Banking
42105,42105,Credit Card
42106,42106,UPI
42107,42107,Net Banking
42108,42108,Credit Card
42109,42109,Wallet
42110,42110,Net Banking
42111,42111,Debit Card
42112,42112,Net Banking
42113,42113,Debit Card
42114,42114,UPI
42115,42115,UPI
42116,42116,Credit Card
42117,42117,UPI
42118,42118,Wallet
42119,42119,Wallet
42120,42120,Wallet
42121,42121,UPI
42122,42122,Net Banking
42123,42123,Credit Card
42124,42124,Wallet
42125,42125,Credit Card
42126,42126,Net Banking
42127,42127,Credit Card
42128,42128,UPI
42129,42129,Credit Card
42130,42130,Net Banking
42131,42131,Credit Card
42132,42132,Debit Card
42133,42133,UPI
42134,42134,Debit Card
42135,42135,UPI
42136,42136,Wallet
42137,42137,Wallet
42138,42138,Credit Card
42139,42139,Debit Card
42140,42140,Debit Card
42141,42141,UPI
42142,42142,Wallet
42143,42143,Debit Card
42144,42144,UPI
42145,42145,Debit Card
42146,42146,Debit Card
42147,42147,Debit Card
42148,42148,Debit Card
42149,42149,Wallet
42150,42150,UPI
42151,42151,Debit Card
42152,42152,Net Banking
42153,42153,Debit Card
42154,42154,Credit Card
42155,42155,Debit Card
42156,42156,Wallet
42157,42157,Net Banking
42158,42158,Wallet
42159,42159,Net Banking
42160,42160,Wallet
42161,42161,Wallet
42162,42162,Debit Card
42163,42163,Wallet
42164,42164,UPI
42165,42165,Debit Card
42166,42166,Credit Card
42167,42167,Credit Card
42168,42168,Debit Card
42169,42169,Net Banking
42170,42170,Debit Card
42171,42171,UPI
42172,42172,Net Banking
42173,42173,UPI
42174,42174,Wallet
42175,42175,Wallet
42176,42176,Wallet
42177,42177,Net Banking
42178,42178,Debit Card
42179,42179,Net Banking
42180,42180,Net Banking
42181,42181,Wallet
42182,42182,Debit Card
42183,42183,UPI
42184,42184,UPI
42185,42185,Net Banking
42186,42186,Debit Card
42187,42187,UPI
42188,42188,Net Banking
42189,42189,Debit Card
42190,42190,Net Banking
42191,42191,Net Banking
42192,42192,Credit Card
42193,42193,Net Banking
42194,42194,Net Banking
42195,42195,UPI
42196,42196,Credit Card
42197,42197,Net Banking
42198,42198,UPI
42199,42199,Net Banking
42200,42200,Net Banking
42201,42201,Debit Card
42202,42202,Credit Card
42203,42203,Wallet
42204,42204,Net Banking
42205,42205,Net Banking
42206,42206,Credit Card
42207,42207,Wallet
42208,42208,Debit Card
42209,42209,Credit Card
42210,42210,Net Banking
42211,42211,UPI
42212,42212,Debit Card
42213,42213,Wallet
42214,42214,Debit Card
42215,42215,UPI
42216,42216,Net Banking
42217,42217,Net Banking
42218,42218,Net Banking
42219,42219,Net Banking
42220,42220,UPI
42221,42221,Credit Card
42222,42222,Debit Card
42223,42223,Net Banking
42224,42224,UPI
42225,42225,Wallet
42226,42226,Wallet
42227,42227,Net Banking
42228,42228,Debit Card
42229,42229,Net Banking
42230,42230,UPI
42231,42231,UPI
42232,42232,Debit Card
42233,42233,UPI
42234,42234,Wallet
42235,42235,Debit Card
42236,42236,UPI
42237,42237,Debit Card
42238,42238,Wallet
42239,42239,Wallet
42240,42240,Credit Card
42241,42241,Net Banking
42242,42242,Debit Card
42243,42243,Debit Card
42244,42244,Debit Card
42245,42245,Debit Card
42246,42246,Debit Card
42247,42247,UPI
42248,42248,Net Banking
42249,42249,Debit Card
42250,42250,UPI
42251,42251,Debit Card
42252,42252,UPI
42253,42253,UPI
42254,42254,Wallet
42255,42255,Wallet
42256,42256,Debit Card
42257,42257,Credit Card
42258,42258,Net Banking
42259,42259,Net Banking
42260,42260,UPI
42261,42261,Net Banking
42262,42262,Wallet
42263,42263,Debit Card
42264,42264,Wallet
42265,42265,Net Banking
42266,42266,UPI
42267,42267,Credit Card
42268,42268,Net Banking
42269,42269,Credit Card
42270,42270,Credit Card
42271,42271,Net Banking
42272,42272,Credit Card
42273,42273,UPI
42274,42274,Net Banking
42275,42275,Net Banking
42276,42276,Credit Card
42277,42277,Debit Card
42278,42278,UPI
42279,42279,Credit Card
42280,42280,Credit Card
42281,42281,Debit Card
42282,42282,Wallet
42283,42283,Wallet
42284,42284,Debit Card
42285,42285,UPI
42286,42286,Wallet
42287,42287,Wallet
42288,42288,Debit Card
42289,42289,Wallet
42290,42290,Debit Card
42291,42291,Debit Card
42292,42292,UPI
42293,42293,Wallet
42294,42294,Debit Card
42295,42295,Wallet
42296,42296,Wallet
42297,42297,Net Banking
42298,42298,Net Banking
42299,42299,UPI
42300,42300,Debit Card
42301,42301,Credit Card
42302,42302,UPI
42303,42303,Credit Card
42304,42304,UPI
42305,42305,Net Banking
42306,42306,Net Banking
42307,42307,Net Banking
42308,42308,Debit Card
42309,42309,Debit Card
42310,42310,Credit Card
42311,42311,Debit Card
42312,42312,Wallet
42313,42313,Net Banking
42314,42314,Wallet
42315,42315,Credit Card
42316,42316,Wallet
42317,42317,Credit Card
42318,42318,Credit Card
42319,42319,Debit Card
42320,42320,UPI
42321,42321,Credit Card
42322,42322,Credit Card
42323,42323,Debit Card
42324,42324,Wallet
42325,42325,Net Banking
42326,42326,Debit Card
42327,42327,Debit Card
42328,42328,Debit Card
42329,42329,UPI
42330,42330,Wallet
42331,42331,UPI
42332,42332,Credit Card
42333,42333,Debit Card
42334,42334,Credit Card
42335,42335,Debit Card
42336,42336,Debit Card
42337,42337,Net Banking
42338,42338,Credit Card
42339,42339,Debit Card
42340,42340,Debit Card
42341,42341,Wallet
42342,42342,Credit Card
42343,42343,Net Banking
42344,42344,Wallet
42345,42345,Credit Card
42346,42346,Net Banking
42347,42347,UPI
42348,42348,Wallet
42349,42349,Credit Card
42350,42350,Debit Card
42351,42351,Net Banking
42352,42352,UPI
42353,42353,Net Banking
42354,42354,UPI
42355,42355,Wallet
42356,42356,Debit Card
42357,42357,Wallet
42358,42358,Net Banking
42359,42359,Wallet
42360,42360,UPI
42361,42361,UPI
42362,42362,Wallet
42363,42363,UPI
42364,42364,Wallet
42365,42365,Net Banking
42366,42366,Debit Card
42367,42367,UPI
42368,42368,Net Banking
42369,42369,Wallet
42370,42370,Debit Card
42371,42371,UPI
42372,42372,UPI
42373,42373,Net Banking
42374,42374,Wallet
42375,42375,Credit Card
42376,42376,Debit Card
42377,42377,Credit Card
42378,42378,Wallet
42379,42379,Net Banking
42380,42380,Wallet
42381,42381,Net Banking
42382,42382,Debit Card
42383,42383,Debit Card
42384,42384,Wallet
42385,42385,Debit Card
42386,42386,Wallet
42387,42387,Debit Card
42388,42388,Credit Card
42389,42389,Net Banking
42390,42390,Credit Card
42391,42391,Wallet
42392,42392,Wallet
42393,42393,Wallet
42394,42394,Wallet
42395,42395,Credit Card
42396,42396,Debit Card
42397,42397,Credit Card
42398,42398,Credit Card
42399,42399,Credit Card
42400,42400,Credit Card
42401,42401,Wallet
42402,42402,Credit Card
42403,42403,Net Banking
42404,42404,UPI
42405,42405,Net Banking
42406,42406,Wallet
42407,42407,Wallet
42408,42408,Net Banking
42409,42409,Wallet
42410,42410,Credit Card
42411,42411,UPI
42412,42412,UPI
42413,42413,Credit Card
42414,42414,Credit Card
42415,42415,Wallet
42416,42416,Wallet
42417,42417,UPI
42418,42418,Credit Card
42419,42419,Net Banking
42420,42420,Wallet
42421,42421,Credit Card
42422,42422,Credit Card
42423,42423,Credit Card
42424,42424,Net Banking
42425,42425,Net Banking
42426,42426,Debit Card
42427,42427,Net Banking
42428,42428,Net Banking
42429,42429,Net Banking
42430,42430,Debit Card
42431,42431,Wallet
42432,42432,Credit Card
42433,42433,Debit Card
42434,42434,Wallet
42435,42435,Debit Card
42436,42436,UPI
42437,42437,Net Banking
42438,42438,Credit Card
42439,42439,Wallet
42440,42440,Credit Card
42441,42441,Net Banking
42442,42442,Credit Card
42443,42443,Wallet
42444,42444,Credit Card
42445,42445,Debit Card
42446,42446,Debit Card
42447,42447,Credit Card
42448,42448,Debit Card
42449,42449,Wallet
42450,42450,Net Banking
42451,42451,Debit Card
42452,42452,Wallet
42453,42453,UPI
42454,42454,Credit Card
42455,42455,Credit Card
42456,42456,UPI
42457,42457,UPI
42458,42458,Net Banking
42459,42459,UPI
42460,42460,Wallet
42461,42461,Debit Card
42462,42462,Wallet
42463,42463,Debit Card
42464,42464,Net Banking
42465,42465,Wallet
42466,42466,UPI
42467,42467,Credit Card
42468,42468,Credit Card
42469,42469,UPI
42470,42470,Credit Card
42471,42471,Net Banking
42472,42472,Credit Card
42473,42473,UPI
42474,42474,Net Banking
42475,42475,UPI
42476,42476,Debit Card
42477,42477,Wallet
42478,42478,Net Banking
42479,42479,UPI
42480,42480,Debit Card
42481,42481,Credit Card
42482,42482,Debit Card
42483,42483,Credit Card
42484,42484,Debit Card
42485,42485,Net Banking
42486,42486,Debit Card
42487,42487,Credit Card
42488,42488,Net Banking
42489,42489,UPI
42490,42490,Net Banking
42491,42491,Debit Card
42492,42492,Debit Card
42493,42493,UPI
42494,42494,Debit Card
42495,42495,Debit Card
42496,42496,UPI
42497,42497,Wallet
42498,42498,Debit Card
42499,42499,Net Banking
42500,42500,Credit Card
42501,42501,Net Banking
42502,42502,UPI
42503,42503,Wallet
42504,42504,Debit Card
42505,42505,Debit Card
42506,42506,UPI
42507,42507,Debit Card
42508,42508,Debit Card
42509,42509,Debit Card
42510,42510,Net Banking
42511,42511,Net Banking
42512,42512,Debit Card
42513,42513,Debit Card
42514,42514,Wallet
42515,42515,Debit Card
42516,42516,Wallet
42517,42517,Debit Card
42518,42518,Wallet
42519,42519,Net Banking
42520,42520,Credit Card
42521,42521,Debit Card
42522,42522,Wallet
42523,42523,UPI
42524,42524,Credit Card
42525,42525,Wallet
42526,42526,Debit Card
42527,42527,Credit Card
42528,42528,Net Banking
42529,42529,UPI
42530,42530,Wallet
42531,42531,Wallet
42532,42532,UPI
42533,42533,Credit Card
42534,42534,UPI
42535,42535,Net Banking
42536,42536,Net Banking
42537,42537,Credit Card
42538,42538,Credit Card
42539,42539,UPI
42540,42540,Wallet
42541,42541,Wallet
42542,42542,Debit Card
42543,42543,Debit Card
42544,42544,Wallet
42545,42545,Net Banking
42546,42546,Debit Card
42547,42547,UPI
42548,42548,Credit Card
42549,42549,Net Banking
42550,42550,UPI
42551,42551,Wallet
42552,42552,UPI
42553,42553,Credit Card
42554,42554,Net Banking
42555,42555,Net Banking
42556,42556,Debit Card
42557,42557,Debit Card
42558,42558,Debit Card
42559,42559,Credit Card
42560,42560,Debit Card
42561,42561,Credit Card
42562,42562,Wallet
42563,42563,Debit Card
42564,42564,Credit Card
42565,42565,Wallet
42566,42566,Net Banking
42567,42567,Debit Card
42568,42568,Credit Card
42569,42569,Credit Card
42570,42570,Credit Card
42571,42571,Net Banking
42572,42572,Debit Card
42573,42573,Credit Card
42574,42574,UPI
42575,42575,Credit Card
42576,42576,Net Banking
42577,42577,Net Banking
42578,42578,Wallet
42579,42579,Wallet
42580,42580,UPI
42581,42581,Credit Card
42582,42582,Wallet
42583,42583,Credit Card
42584,42584,Debit Card
42585,42585,Debit Card
42586,42586,Wallet
42587,42587,Credit Card
42588,42588,UPI
42589,42589,Wallet
42590,42590,Wallet
42591,42591,Net Banking
42592,42592,UPI
42593,42593,Net Banking
42594,42594,Debit Card
42595,42595,Net Banking
42596,42596,Credit Card
42597,42597,Credit Card
42598,42598,Debit Card
42599,42599,Wallet
42600,42600,Credit Card
42601,42601,Credit Card
42602,42602,Net Banking
42603,42603,Credit Card
42604,42604,Debit Card
42605,42605,UPI
42606,42606,UPI
42607,42607,UPI
42608,42608,Wallet
42609,42609,Wallet
42610,42610,Credit Card
42611,42611,UPI
42612,42612,Debit Card
42613,42613,Wallet
42614,42614,UPI
42615,42615,Credit Card
42616,42616,Credit Card
42617,42617,Net Banking
42618,42618,Net Banking
42619,42619,UPI
42620,42620,Credit Card
42621,42621,Debit Card
42622,42622,Wallet
42623,42623,Credit Card
42624,42624,UPI
42625,42625,Wallet
42626,42626,Debit Card
42627,42627,Wallet
42628,42628,Net Banking
42629,42629,Credit Card
42630,42630,UPI
42631,42631,Wallet
42632,42632,Wallet
42633,42633,Credit Card
42634,42634,Net Banking
42635,42635,Net Banking
42636,42636,Credit Card
42637,42637,Debit Card
42638,42638,Credit Card
42639,42639,Net Banking
42640,42640,Debit Card
42641,42641,UPI
42642,42642,Wallet
42643,42643,UPI
42644,42644,Credit Card
42645,42645,Wallet
42646,42646,UPI
42647,42647,Credit Card
42648,42648,Credit Card
42649,42649,Net Banking
42650,42650,Debit Card
42651,42651,Net Banking
42652,42652,Credit Card
42653,42653,UPI
42654,42654,Wallet
42655,42655,Wallet
42656,42656,Debit Card
42657,42657,Credit Card
42658,42658,Wallet
42659,42659,Credit Card
42660,42660,Debit Card
42661,42661,Credit Card
42662,42662,Wallet
42663,42663,Wallet
42664,42664,Credit Card
42665,42665,Wallet
42666,42666,UPI
42667,42667,Wallet
42668,42668,Debit Card
42669,42669,Debit Card
42670,42670,Credit Card
42671,42671,UPI
42672,42672,Credit Card
42673,42673,Wallet
42674,42674,Debit Card
42675,42675,Wallet
42676,42676,Debit Card
42677,42677,Net Banking
42678,42678,Credit Card
42679,42679,Debit Card
42680,42680,Credit Card
42681,42681,UPI
42682,42682,UPI
42683,42683,UPI
42684,42684,Net Banking
42685,42685,Net Banking
42686,42686,Debit Card
42687,42687,Credit Card
42688,42688,Wallet
42689,42689,Debit Card
42690,42690,Net Banking
42691,42691,UPI
42692,42692,UPI
42693,42693,Credit Card
42694,42694,Net Banking
42695,42695,Net Banking
42696,42696,Net Banking
42697,42697,Net Banking
42698,42698,UPI
42699,42699,UPI
42700,42700,Debit Card
42701,42701,Credit Card
42702,42702,Credit Card
42703,42703,Credit Card
42704,42704,Credit Card
42705,42705,Net Banking
42706,42706,UPI
42707,42707,Debit Card
42708,42708,Net Banking
42709,42709,Wallet
42710,42710,UPI
42711,42711,Wallet
42712,42712,UPI
42713,42713,Wallet
42714,42714,Debit Card
42715,42715,Wallet
42716,42716,Credit Card
42717,42717,Wallet
42718,42718,Credit Card
42719,42719,Debit Card
42720,42720,Wallet
42721,42721,Credit Card
42722,42722,Debit Card
42723,42723,Debit Card
42724,42724,Net Banking
42725,42725,Debit Card
42726,42726,Debit Card
42727,42727,Wallet
42728,42728,UPI
42729,42729,Wallet
42730,42730,Debit Card
42731,42731,Wallet
42732,42732,UPI
42733,42733,Net Banking
42734,42734,UPI
42735,42735,Credit Card
42736,42736,Net Banking
42737,42737,Wallet
42738,42738,UPI
42739,42739,Credit Card
42740,42740,Credit Card
42741,42741,Net Banking
42742,42742,Net Banking
42743,42743,Wallet
42744,42744,UPI
42745,42745,Credit Card
42746,42746,Wallet
42747,42747,Wallet
42748,42748,Wallet
42749,42749,Net Banking
42750,42750,UPI
42751,42751,Wallet
42752,42752,Credit Card
42753,42753,UPI
42754,42754,Net Banking
42755,42755,Wallet
42756,42756,UPI
42757,42757,Wallet
42758,42758,Debit Card
42759,42759,Debit Card
42760,42760,Net Banking
42761,42761,Net Banking
42762,42762,Credit Card
42763,42763,Debit Card
42764,42764,Credit Card
42765,42765,Wallet
42766,42766,Wallet
42767,42767,Credit Card
42768,42768,Credit Card
42769,42769,Net Banking
42770,42770,Credit Card
42771,42771,Credit Card
42772,42772,Debit Card
42773,42773,Wallet
42774,42774,Debit Card
42775,42775,Wallet
42776,42776,Debit Card
42777,42777,Debit Card
42778,42778,UPI
42779,42779,UPI
42780,42780,Credit Card
42781,42781,Net Banking
42782,42782,Net Banking
42783,42783,Wallet
42784,42784,Debit Card
42785,42785,Credit Card
42786,42786,Debit Card
42787,42787,Debit Card
42788,42788,Debit Card
42789,42789,Net Banking
42790,42790,Debit Card
42791,42791,Credit Card
42792,42792,Net Banking
42793,42793,UPI
42794,42794,Net Banking
42795,42795,Credit Card
42796,42796,Credit Card
42797,42797,Net Banking
42798,42798,Wallet
42799,42799,Credit Card
42800,42800,Wallet
42801,42801,Net Banking
42802,42802,Debit Card
42803,42803,Credit Card
42804,42804,Debit Card
42805,42805,Debit Card
42806,42806,UPI
42807,42807,Debit Card
42808,42808,Net Banking
42809,42809,UPI
42810,42810,Net Banking
42811,42811,Credit Card
42812,42812,Debit Card
42813,42813,UPI
42814,42814,Credit Card
42815,42815,UPI
42816,42816,Debit Card
42817,42817,Credit Card
42818,42818,UPI
42819,42819,Debit Card
42820,42820,UPI
42821,42821,UPI
42822,42822,Wallet
42823,42823,Debit Card
42824,42824,Debit Card
42825,42825,Debit Card
42826,42826,Credit Card
42827,42827,Net Banking
42828,42828,Debit Card
42829,42829,UPI
42830,42830,Net Banking
42831,42831,Net Banking
42832,42832,Net Banking
42833,42833,Credit Card
42834,42834,Wallet
42835,42835,Wallet
42836,42836,Net Banking
42837,42837,Credit Card
42838,42838,Debit Card
42839,42839,Net Banking
42840,42840,Credit Card
42841,42841,Wallet
42842,42842,Wallet
42843,42843,UPI
42844,42844,Wallet
42845,42845,UPI
42846,42846,Debit Card
42847,42847,Wallet
42848,42848,UPI
42849,42849,Debit Card
42850,42850,Debit Card
42851,42851,Wallet
42852,42852,Credit Card
42853,42853,Debit Card
42854,42854,Debit Card
42855,42855,UPI
42856,42856,UPI
42857,42857,UPI
42858,42858,Credit Card
42859,42859,Credit Card
42860,42860,Net Banking
42861,42861,Credit Card
42862,42862,Net Banking
42863,42863,UPI
42864,42864,UPI
42865,42865,UPI
42866,42866,Credit Card
42867,42867,Wallet
42868,42868,Debit Card
42869,42869,Net Banking
42870,42870,Wallet
42871,42871,Credit Card
42872,42872,Net Banking
42873,42873,Debit Card
42874,42874,Net Banking
42875,42875,Credit Card
42876,42876,Net Banking
42877,42877,Debit Card
42878,42878,UPI
42879,42879,Credit Card
42880,42880,UPI
42881,42881,Debit Card
42882,42882,UPI
42883,42883,Debit Card
42884,42884,Wallet
42885,42885,Net Banking
42886,42886,Debit Card
42887,42887,Net Banking
42888,42888,UPI
42889,42889,UPI
42890,42890,Debit Card
42891,42891,Credit Card
42892,42892,Credit Card
42893,42893,Debit Card
42894,42894,Wallet
42895,42895,UPI
42896,42896,UPI
42897,42897,Net Banking
42898,42898,Credit Card
42899,42899,Credit Card
42900,42900,Credit Card
42901,42901,UPI
42902,42902,Wallet
42903,42903,Net Banking
42904,42904,Credit Card
42905,42905,Net Banking
42906,42906,Wallet
42907,42907,Wallet
42908,42908,Net Banking
42909,42909,Debit Card
42910,42910,Debit Card
42911,42911,Net Banking
42912,42912,Wallet
42913,42913,UPI
42914,42914,Wallet
42915,42915,Debit Card
42916,42916,UPI
42917,42917,Debit Card
42918,42918,Wallet
42919,42919,Net Banking
42920,42920,Credit Card
42921,42921,UPI
42922,42922,Credit Card
42923,42923,Wallet
42924,42924,Debit Card
42925,42925,Wallet
42926,42926,UPI
42927,42927,Net Banking
42928,42928,UPI
42929,42929,UPI
42930,42930,Debit Card
42931,42931,UPI
42932,42932,UPI
42933,42933,Net Banking
42934,42934,Net Banking
42935,42935,Wallet
42936,42936,Credit Card
42937,42937,Debit Card
42938,42938,Credit Card
42939,42939,Debit Card
42940,42940,Net Banking
42941,42941,Debit Card
42942,42942,UPI
42943,42943,Wallet
42944,42944,Net Banking
42945,42945,Debit Card
42946,42946,Wallet
42947,42947,Credit Card
42948,42948,UPI
42949,42949,Debit Card
42950,42950,Debit Card
42951,42951,Wallet
42952,42952,UPI
42953,42953,Wallet
42954,42954,Wallet
42955,42955,UPI
42956,42956,UPI
42957,42957,Wallet
42958,42958,Debit Card
42959,42959,Debit Card
42960,42960,Net Banking
42961,42961,Credit Card
42962,42962,Credit Card
42963,42963,Wallet
42964,42964,Debit Card
42965,42965,Wallet
42966,42966,Debit Card
42967,42967,Debit Card
42968,42968,Credit Card
42969,42969,Debit Card
42970,42970,UPI
42971,42971,Credit Card
42972,42972,Debit Card
42973,42973,Credit Card
42974,42974,Wallet
42975,42975,Net Banking
42976,42976,Debit Card
42977,42977,UPI
42978,42978,Wallet
42979,42979,Debit Card
42980,42980,UPI
42981,42981,Net Banking
42982,42982,UPI
42983,42983,Wallet
42984,42984,UPI
42985,42985,Net Banking
42986,42986,Wallet
42987,42987,Net Banking
42988,42988,Wallet
42989,42989,Credit Card
42990,42990,Debit Card
42991,42991,Debit Card
42992,42992,UPI
42993,42993,UPI
42994,42994,Credit Card
42995,42995,Debit Card
42996,42996,Credit Card
42997,42997,Debit Card
42998,42998,Wallet
42999,42999,Net Banking
43000,43000,Wallet
43001,43001,UPI
43002,43002,Net Banking
43003,43003,Net Banking
43004,43004,Debit Card
43005,43005,Debit Card
43006,43006,Net Banking
43007,43007,Net Banking
43008,43008,Debit Card
43009,43009,Debit Card
43010,43010,UPI
43011,43011,Debit Card
43012,43012,Debit Card
43013,43013,UPI
43014,43014,Credit Card
43015,43015,Wallet
43016,43016,UPI
43017,43017,UPI
43018,43018,Credit Card
43019,43019,Net Banking
43020,43020,Wallet
43021,43021,Credit Card
43022,43022,UPI
43023,43023,Debit Card
43024,43024,Net Banking
43025,43025,UPI
43026,43026,UPI
43027,43027,Debit Card
43028,43028,Wallet
43029,43029,Wallet
43030,43030,Wallet
43031,43031,Debit Card
43032,43032,UPI
43033,43033,Debit Card
43034,43034,Credit Card
43035,43035,UPI
43036,43036,Debit Card
43037,43037,UPI
43038,43038,Net Banking
43039,43039,Credit Card
43040,43040,Net Banking
43041,43041,Debit Card
43042,43042,Credit Card
43043,43043,Debit Card
43044,43044,Wallet
43045,43045,Net Banking
43046,43046,Credit Card
43047,43047,Wallet
43048,43048,UPI
43049,43049,Net Banking
43050,43050,UPI
43051,43051,Credit Card
43052,43052,UPI
43053,43053,Credit Card
43054,43054,UPI
43055,43055,UPI
43056,43056,Debit Card
43057,43057,Wallet
43058,43058,Net Banking
43059,43059,UPI
43060,43060,Credit Card
43061,43061,Wallet
43062,43062,Credit Card
43063,43063,Wallet
43064,43064,Wallet
43065,43065,Net Banking
43066,43066,Debit Card
43067,43067,UPI
43068,43068,UPI
43069,43069,Debit Card
43070,43070,UPI
43071,43071,Credit Card
43072,43072,Net Banking
43073,43073,Wallet
43074,43074,Debit Card
43075,43075,Wallet
43076,43076,Net Banking
43077,43077,Net Banking
43078,43078,UPI
43079,43079,UPI
43080,43080,Wallet
43081,43081,Net Banking
43082,43082,Net Banking
43083,43083,Net Banking
43084,43084,UPI
43085,43085,Net Banking
43086,43086,Wallet
43087,43087,Credit Card
43088,43088,Wallet
43089,43089,Net Banking
43090,43090,Wallet
43091,43091,Net Banking
43092,43092,UPI
43093,43093,Debit Card
43094,43094,Credit Card
43095,43095,Debit Card
43096,43096,Net Banking
43097,43097,Debit Card
43098,43098,Wallet
43099,43099,UPI
43100,43100,Wallet
43101,43101,Net Banking
43102,43102,UPI
43103,43103,Wallet
43104,43104,Net Banking
43105,43105,Wallet
43106,43106,UPI
43107,43107,UPI
43108,43108,Debit Card
43109,43109,Credit Card
43110,43110,Wallet
43111,43111,Debit Card
43112,43112,Net Banking
43113,43113,Debit Card
43114,43114,Credit Card
43115,43115,Credit Card
43116,43116,UPI
43117,43117,Wallet
43118,43118,Net Banking
43119,43119,UPI
43120,43120,Wallet
43121,43121,Net Banking
43122,43122,Debit Card
43123,43123,Debit Card
43124,43124,Net Banking
43125,43125,Net Banking
43126,43126,Credit Card
43127,43127,Wallet
43128,43128,Debit Card
43129,43129,UPI
43130,43130,UPI
43131,43131,Wallet
43132,43132,UPI
43133,43133,Debit Card
43134,43134,Credit Card
43135,43135,Net Banking
43136,43136,UPI
43137,43137,UPI
43138,43138,Debit Card
43139,43139,UPI
43140,43140,UPI
43141,43141,Wallet
43142,43142,Wallet
43143,43143,Net Banking
43144,43144,UPI
43145,43145,Debit Card
43146,43146,Credit Card
43147,43147,Debit Card
43148,43148,Wallet
43149,43149,Net Banking
43150,43150,UPI
43151,43151,Wallet
43152,43152,Debit Card
43153,43153,Debit Card
43154,43154,Net Banking
43155,43155,Credit Card
43156,43156,UPI
43157,43157,Credit Card
43158,43158,UPI
43159,43159,Credit Card
43160,43160,Wallet
43161,43161,Credit Card
43162,43162,Debit Card
43163,43163,Credit Card
43164,43164,Net Banking
43165,43165,UPI
43166,43166,Net Banking
43167,43167,Net Banking
43168,43168,Credit Card
43169,43169,UPI
43170,43170,Debit Card
43171,43171,Wallet
43172,43172,Wallet
43173,43173,UPI
43174,43174,UPI
43175,43175,Wallet
43176,43176,UPI
43177,43177,Credit Card
43178,43178,Net Banking
43179,43179,Debit Card
43180,43180,Credit Card
43181,43181,Credit Card
43182,43182,Net Banking
43183,43183,Net Banking
43184,43184,Net Banking
43185,43185,UPI
43186,43186,Credit Card
43187,43187,Net Banking
43188,43188,UPI
43189,43189,UPI
43190,43190,Debit Card
43191,43191,UPI
43192,43192,UPI
43193,43193,UPI
43194,43194,Wallet
43195,43195,Net Banking
43196,43196,UPI
43197,43197,Debit Card
43198,43198,Wallet
43199,43199,Credit Card
43200,43200,Net Banking
43201,43201,Credit Card
43202,43202,Credit Card
43203,43203,UPI
43204,43204,UPI
43205,43205,UPI
43206,43206,Debit Card
43207,43207,Net Banking
43208,43208,Wallet
43209,43209,Credit Card
43210,43210,Net Banking
43211,43211,Credit Card
43212,43212,Wallet
43213,43213,Debit Card
43214,43214,Wallet
43215,43215,Debit Card
43216,43216,Debit Card
43217,43217,Net Banking
43218,43218,Debit Card
43219,43219,UPI
43220,43220,Debit Card
43221,43221,Wallet
43222,43222,Wallet
43223,43223,Wallet
43224,43224,Wallet
43225,43225,Wallet
43226,43226,UPI
43227,43227,Wallet
43228,43228,UPI
43229,43229,Debit Card
43230,43230,Net Banking
43231,43231,Net Banking
43232,43232,Debit Card
43233,43233,Wallet
43234,43234,UPI
43235,43235,UPI
43236,43236,Credit Card
43237,43237,UPI
43238,43238,Net Banking
43239,43239,Credit Card
43240,43240,Debit Card
43241,43241,Credit Card
43242,43242,Wallet
43243,43243,Net Banking
43244,43244,Wallet
43245,43245,Debit Card
43246,43246,Wallet
43247,43247,Debit Card
43248,43248,Net Banking
43249,43249,Net Banking
43250,43250,UPI
43251,43251,Credit Card
43252,43252,UPI
43253,43253,UPI
43254,43254,Wallet
43255,43255,Debit Card
43256,43256,Net Banking
43257,43257,Debit Card
43258,43258,Debit Card
43259,43259,UPI
43260,43260,Wallet
43261,43261,Debit Card
43262,43262,Credit Card
43263,43263,Net Banking
43264,43264,UPI
43265,43265,Debit Card
43266,43266,Wallet
43267,43267,UPI
43268,43268,Credit Card
43269,43269,Wallet
43270,43270,Debit Card
43271,43271,Debit Card
43272,43272,UPI
43273,43273,Net Banking
